leicester	partof	great_britain	0.602002
temple	partof	body	0.78541756
railroad_track	partof	letter	0.78541756
shrewsbury	partof	great_britain	0.23517096
automobile_engine	partof	train	0.602002
dentition	partof	bell	0.602002
capacitor	partof	ignition	0.78541756
cranium	partof	head	0.78541756
manchester	partof	great_britain	0.602002
dubai	partof	gulf_states	0.4185865
new_brunswick	partof	mid_atlantic_states	0.78541756
westminster	partof	greater_london	0.4185865
digestive_system	partof	buffy_vampire_slayer	0.4185865
scrag	partof	garment	0.78541756
drain	partof	shower_stall	0.602002
blade	partof	cooling_system	0.87708545
shrewsbury	partof	united_kingdom	0.4185865
chihuahuan_desert	partof	gulf_states	0.78541756
cuff	partof	body	0.78541756
amsterdam	partof	mid_atlantic_states	0.4185865
central_park	partof	new_york_city	0.4185865
porch	partof	assets	0.602002
drumstick	partof	flock	0.602002
eye	partof	golf_club_head	0.78541756
section	partof	theater	0.78541756
headgear	partof	parachute	0.78541756
suspension	partof	elevator	0.78541756
knife_edge	partof	scissors	0.78541756
wales	partof	british_isles	0.78541756
burl	partof	orchard	0.602002
ounce	partof	stone	0.78541756
leicester	partof	united_kingdom	0.78541756
self_starter	partof	motor_vehicle	0.78541756
aberdeen	partof	south	0.78541756
birmingham	partof	united_states	0.602002
muzzle	partof	pin	0.78541756
blood	partof	buffy_vampire_slayer	0.4185865
new_york_city	partof	new_york_city	0.05175543
boxing_day	partof	december	0.602002
spectacles	partof	bed	0.602002
railroad_track	partof	transportation_system	0.78541756
chassis	partof	elevator	0.602002
mouth	partof	clock	0.78541756
europe	partof	universe	0.70929325
small	partof	chair	0.78541756
screen	partof	oscilloscope	0.78541756
prussia	partof	europe	0.78541756
columbus	partof	united_states	0.78541756
sparta	partof	greece	0.78541756
ears	partof	match	0.602002
babylon	partof	iraq	0.78541756
job	partof	bible	0.602002
muffler	partof	train	0.4185865
birmingham	partof	united_kingdom	0.4185865
mouth	partof	bolt	0.602002
alabama	partof	south	0.78541756
starter	partof	elevator	0.602002
drumstick	partof	asia_minor	0.602002
bus	partof	navy	0.4185865
engine	partof	elevator	0.8927088
exaltation	partof	celestial_sphere	0.78541756
buffer	partof	train	0.602002
ears	partof	animal	0.8927088
assyria	partof	middle_east	0.78541756
blood	partof	narration	0.78541756
foreground	partof	monitor	0.78541756
window_frame	partof	building	0.8927088
foul_line	partof	action	0.78541756
york	partof	great_britain	0.23517096
israel	partof	asia	0.602002
facial	partof	clock	0.78541756
charleston	partof	deep_south	0.78541756
facial	partof	homo	0.78541756
aries	partof	celestial_sphere	0.78541756
arkansas	partof	texas	0.78541756
virgo	partof	celestial_sphere	0.78541756
iraqi_kurdistan	partof	syria	0.78541756
lena	partof	russia	0.78541756
hyderabad	partof	asia	0.78541756
mustache	partof	goat	0.78541756
cambridge	partof	europe	0.78541756
lancaster	partof	mid_atlantic_states	0.4185865
chesapeake_bay	partof	united_states	0.602002
arkansas	partof	arizona	0.78541756
window_frame	partof	bus	0.78541756
walls	partof	assets	0.4185865
dresden	partof	europe	0.78541756
iris	partof	head	0.8927088
parthenon	partof	greece	0.78541756
worthing	partof	united_kingdom	0.4185865
lastage	partof	netherlands	0.4185865
fontanelle	partof	skull	0.78541756
york	partof	united_kingdom	0.4185865
worthing	partof	great_britain	0.23517096
horn_of_africa	partof	somali_peninsula	0.4185865
psalm	partof	bible	0.602002
times_square	partof	staten_island	0.05175543
wall_street	partof	new_york	0.4185865
calvary	partof	israel	0.4185865
temporal_lobe	partof	human_body	0.8927088
drumstick	partof	balkan_peninsula	0.602002
istanbul	partof	balkan_peninsula	0.78541756
potomac	partof	south	0.78541756
foreground	partof	tv	0.602002
plant_part	partof	garden	0.602002
walls	partof	street	0.4185865
foot	partof	sailing_vessel	0.78541756
step	partof	building	0.78541756
nose	partof	narration	0.602002
bib	partof	airfield	0.78541756
temple	partof	human_body	0.602002
arkansas	partof	nevada	0.78541756
bursa	partof	asia_minor	0.78541756
dentition	partof	bottle	0.78541756
dentition	partof	face	0.78541756
turkey	partof	asia	0.78541756
seine	partof	europe	0.78541756
human_body	partof	nature	0.78541756
hand	partof	narration	0.8927088
stirrup	partof	shoe	0.78541756
body_part	partof	homo	0.602002
macedonia	partof	europe	0.78541756
iraqi_kurdistan	partof	asia	0.78541756
hertfordshire	partof	europe	0.78541756
human_body	partof	humanity	0.602002
paris	partof	united_states	0.602002
empire_state_building	partof	united_states	0.78541756
beard	partof	golf_club_head	0.602002
trafalgar_square	partof	england	0.78541756
foot	partof	narration	0.8927088
holy_see	partof	roman_catholic	0.78541756
sagittarius	partof	celestial_sphere	0.78541756
ears	partof	bolt	0.78541756
queens	partof	manhattan	0.05175543
melbourne	partof	zambezi	0.78541756
plumbing_fixture	partof	construction	0.78541756
bit	partof	action	0.78541756
santa_fe	partof	southwest	0.78541756
melbourne	partof	united_states	0.78541756
cone	partof	head	0.70929325
iran	partof	south	0.78541756
los_angeles	partof	united_states	0.4185865
over	partof	athletic_game	0.78541756
calendar_day	partof	year	0.602002
foul_line	partof	basketball_court	0.78541756
sash	partof	building	0.8927088
hair	partof	nail	0.8927088
groundhog_day	partof	q1	0.602002
hejaz	partof	middle_east	0.78541756
amygdala	partof	head	0.78541756
pint	partof	peck	0.78541756
damascus	partof	asia	0.78541756
plant	partof	house	0.6936698
mustache	partof	face	0.602002
centner	partof	short_ton	0.78541756
bursa	partof	balkan_peninsula	0.78541756
pickup	partof	commerce	0.78541756
fly	partof	outfit	0.4185865
miami	partof	united_states	0.78541756
sidewalk	partof	philadelphia	0.4185865
birmingham	partof	europe	0.4185865
hair	partof	body	0.8927088
q1	partof	decade	0.4185865
frame	partof	construction	0.602002
switzerland	partof	earth	0.602002
sash	partof	bus	0.78541756
nose	partof	golf_club_head	0.78541756
ounce	partof	quarter	0.78541756
backbone	partof	library	0.8927088
prague	partof	europe	0.78541756
gent	partof	europe	0.78541756
salina	partof	united_states	0.87708545
pages	partof	library	0.98437667
hong_kong	partof	asia	0.78541756
england	partof	earth	0.602002
peloponnese	partof	europe	0.78541756
bitter_end	partof	transportation_system	0.78541756
knife_edge	partof	ax	0.78541756
odessa	partof	southwest	0.78541756
thinking	partof	england	0.602002
northamptonshire	partof	great_britain	0.602002
seaside	partof	earth	0.602002
half_moon	partof	finger	0.602002
way	partof	infrastructure	0.78541756
texas	partof	south	0.78541756
tokyo	partof	asia	0.78541756
tunisia	partof	africa	0.78541756
small	partof	body	0.602002
whitehall	partof	england	0.78541756
lorraine	partof	europe	0.78541756
rotor	partof	electric_toothbrush	0.78541756
piston	partof	car	0.8927088
milan	partof	italy	0.78541756
leaf	partof	orchard	0.70929325
istanbul	partof	asia_minor	0.78541756
aberdeen	partof	mid_atlantic_states	0.78541756
beak	partof	flock	0.602002
temple	partof	pin	0.78541756
noon	partof	month	0.78541756
proverbs	partof	bible	0.602002
exodus	partof	bible	0.602002
thigh	partof	narration	0.602002
cabin	partof	garment	0.78541756
accelerator	partof	motor_vehicle	0.78541756
boxing_day	partof	january	0.78541756
jaw	partof	golf_club_head	0.78541756
pier	partof	building	0.78541756
inner_mongolia	partof	asia	0.78541756
christmas	partof	q1	0.602002
guangzhou	partof	asia	0.602002
temple	partof	people	0.78541756
new_orleans	partof	deep_south	0.78541756
accelerator	partof	train	0.602002
northamptonshire	partof	united_kingdom	0.78541756
jowl	partof	racket	0.78541756
section	partof	playground	0.78541756
short_circuit	partof	electronic_equipment	0.78541756
jowl	partof	me	0.602002
tube	partof	electronic_equipment	0.78541756
jowl	partof	watch	0.78541756
seattle	partof	united_states	0.78541756
sinai	partof	africa	0.78541756
york	partof	europe	0.4185865
gibraltar	partof	earth	0.602002
plant_part	partof	nature	0.602002
charles	partof	united_states	0.78541756
tibia	partof	table	0.8927088
swansea	partof	united_kingdom	0.78541756
phoenix	partof	united_states	0.602002
mardi_gras	partof	louisiana	0.78541756
circulatory_system	partof	buffy_vampire_slayer	0.4185865
night	partof	week	0.602002
estonia	partof	earth	0.602002
red	partof	united_states	0.602002
hip	partof	buffy_vampire_slayer	0.23517096
georgia	partof	united_states	0.602002
columbia	partof	south	0.78541756
garden	partof	street	0.6936698
heel	partof	homo	0.78541756
belgium	partof	earth	0.602002
mouth	partof	nail	0.602002
pyrenees	partof	iberian_peninsula	0.78541756
lip	partof	bottle	0.78541756
lip	partof	face	0.78541756
ankle	partof	body	0.78541756
pate	partof	homo	0.78541756
lastage	partof	north_holland	0.05175543
adams	partof	district_of_columbia	0.78541756
bahrain	partof	south	0.78541756
arkansas	partof	utah	0.78541756
odessa	partof	gulf_states	0.78541756
heel	partof	yard	0.78541756
mouth	partof	body	0.602002
bench	partof	courthouse	0.78541756
moselle	partof	france	0.4185865
limb	partof	forest	0.4185865
arkansas	partof	midwest	0.78541756
tap	partof	gun	0.78541756
foreground	partof	cathode_ray_tube	0.78541756
matterhorn	partof	europe	0.78541756
heel	partof	clothing	0.602002
cloud	partof	earth	0.78541756
brooklyn	partof	manhattan	0.05175543
heel	partof	leg	0.78541756
liverpool	partof	europe	0.78541756
pier	partof	hallway	0.78541756
automobile_horn	partof	elevator	0.78541756
paris	partof	europe	0.78541756
oxfordshire	partof	europe	0.602002
syracuse	partof	mid_atlantic_states	0.78541756
big_ben	partof	england	0.78541756
paris	partof	country	0.602002
hairline	partof	mammal	0.78541756
kyoto	partof	pacific	0.78541756
quarter	partof	short_ton	0.78541756
week	partof	decade	0.4185865
back	partof	narration	0.602002
montenegro	partof	europe	0.78541756
pier	partof	structure	0.78541756
westminster	partof	england	0.78541756
chin	partof	match	0.4185865
memorial_day	partof	gregorian_calendar	0.78541756
hair	partof	human_body	0.70929325
french_guiana	partof	europe	0.602002
half_moon	partof	digit	0.78541756
ear	partof	bolt	0.78541756
lace	partof	clothing	0.4185865
choke	partof	motor_vehicle	0.78541756
wall_street	partof	new_york_city	0.4185865
chin	partof	animal	0.7473554
capitol	partof	district_of_columbia	0.78541756
brooklyn_bridge	partof	united_states	0.78541756
iraqi_kurdistan	partof	gulf_states	0.78541756
jowl	partof	golf_club_head	0.78541756
brunei	partof	malay_archipelago	0.78541756
iceland	partof	earth	0.602002
eaves	partof	building	0.78541756
eaves	partof	house	0.602002
stirrup	partof	domestic_fowl	0.78541756
new_mexico	partof	west	0.78541756
finger	partof	clock	0.602002
bark	partof	forest	0.70929325
cambridge	partof	great_britain	0.602002
queens	partof	brooklyn	0.05175543
malaysia	partof	southeast_asia	0.78541756
iris	partof	face	0.78541756
queens	partof	united_states	0.4185865
upholstery	partof	pair_of_trousers	0.78541756
memorial_day	partof	q2	0.602002
thermostat	partof	motor_vehicle	0.78541756
gas_tank	partof	elevator	0.602002
upholstery	partof	skirt	0.78541756
potomac	partof	mid_atlantic_states	0.78541756
rotor	partof	ignition	0.78541756
harlem	partof	mid_atlantic_states	0.4185865
lip	partof	bell	0.602002
nevada	partof	west	0.78541756
eaves	partof	bus	0.78541756
times_square	partof	mid_atlantic_states	0.4185865
armature	partof	electric_fan	0.78541756
automobile_engine	partof	elevator	0.78541756
bay	partof	hydrosphere	0.78541756
roman_empire	partof	earth	0.602002
melbourne	partof	zimbabwe	0.78541756
lymphatic_system	partof	narration	0.78541756
honshu	partof	asia	0.78541756
candlemas	partof	gregorian_calendar	0.78541756
bridge	partof	frame	0.78541756
car	partof	building	0.78541756
ears	partof	nail	0.78541756
mouth	partof	match	0.4185865
cambridge	partof	united_kingdom	0.78541756
armature	partof	self_starter	0.78541756
ukraine	partof	earth	0.602002
body_part	partof	person	0.602002
crown	partof	forest	0.602002
mouth	partof	animal	0.7473554
shirt	partof	clothing	0.602002
philadelphia	partof	united_states	0.4185865
hamburg	partof	europe	0.78541756
stirrup	partof	back	0.78541756
liechtenstein	partof	earth	0.602002
rudder	partof	vascular_system	0.78541756
moustache	partof	golf_club_head	0.602002
kurdistan	partof	middle_east	0.78541756
bronx	partof	staten_island	0.05175543
ears	partof	body	0.78541756
brake	partof	train	0.4185865
feature	partof	golf_club_head	0.78541756
holy_roman_empire	partof	earth	0.602002
bayonne	partof	united_states	0.602002
mekong	partof	indochina	0.78541756
turn	partof	athletic_game	0.78541756
sensory_system	partof	buffy_vampire_slayer	0.4185865
hertfordshire	partof	great_britain	0.602002
managua	partof	central_america	0.4185865
chin	partof	homo	0.78541756
chin	partof	clock	0.78541756
algeria	partof	africa	0.78541756
jackson	partof	united_states	0.6478559
sweden	partof	europe	0.602002
numbers	partof	bible	0.602002
bordeaux	partof	europe	0.78541756
amygdala	partof	body	0.8927088
hair	partof	pin	0.8927088
cone	partof	face	0.602002
corinth	partof	europe	0.78541756
staten_island	partof	manhattan	0.05175543
epiphany	partof	q1	0.602002
pacific_northwest	partof	district_of_columbia	0.78541756
nail	partof	golf_club_head	0.602002
wight	partof	atlantic	0.78541756
iraq	partof	south	0.78541756
adams	partof	united_states	0.78541756
leeward_islands	partof	antilles	0.78541756
hair	partof	people	0.8927088
cuff	partof	garment	0.78541756
chin	partof	bolt	0.602002
digestive_system	partof	narration	0.78541756
flight_feather	partof	airplane	0.78541756
facial	partof	animal	0.78541756
hertfordshire	partof	united_kingdom	0.78541756
arkansas	partof	mexico	0.78541756
las_vegas	partof	united_states	0.23517096
deep_south	partof	united_states	0.78541756
anchor	partof	vascular_system	0.78541756
leaf	partof	forrest	0.8927088
birmingham	partof	great_britain	0.23517096
denmark	partof	europe	0.602002
west_bank	partof	middle_east	0.78541756
bow	partof	body	0.602002
bathtub	partof	dwelling	0.78541756
ankle	partof	table	0.8927088
exhaust	partof	car	0.78541756
torso	partof	buffy_vampire_slayer	0.4185865
western_sahara	partof	maghreb	0.78541756
mouth	partof	homo	0.78541756
tail	partof	airplane	0.78541756
plymouth	partof	united_states	0.78541756
lip	partof	head	0.602002
france	partof	earth	0.602002
chin	partof	me	0.602002
trunk	partof	train	0.4185865
chin	partof	people	0.602002
forearm	partof	body	0.78541756
chin	partof	watch	0.78541756
atlanta	partof	transcaucasia	0.4185865
leicestershire	partof	europe	0.78541756
victoria	partof	angola	0.78541756
bark	partof	automobile	0.602002
zambezi	partof	africa	0.78541756
columbia	partof	deep_south	0.78541756
city_of_london	partof	england	0.78541756
tap	partof	hogshead	0.78541756
great_britain	partof	atlantic	0.78541756
assyria	partof	gulf_states	0.78541756
el	partof	homo	0.602002
luxembourg	partof	earth	0.602002
hour	partof	month	0.602002
side	partof	body	0.78541756
rule	partof	library	0.8927088
half_hour	partof	day	0.602002
leon	partof	mesoamerica	0.78541756
chest	partof	body	0.602002
soho	partof	new_york	0.4185865
chesapeake_bay	partof	south	0.78541756
halter	partof	parachute	0.78541756
latvia	partof	earth	0.602002
television_station	partof	infrastructure	0.78541756
sierra_nevada	partof	united_states	0.78541756
spain	partof	earth	0.602002
self_starter	partof	motorboat	0.78541756
hammer	partof	gun	0.78541756
savannah	partof	transcaucasia	0.78541756
aleutian_islands	partof	united_states	0.602002
pennon	partof	flock	0.602002
mouth	partof	pin	0.602002
mouth	partof	trumpet	0.4185865
ankle	partof	pair_of_trousers	0.78541756
ears	partof	human_body	0.602002
mouth	partof	me	0.602002
manhattan	partof	manhattan	0.05175543
assyria	partof	asia	0.78541756
mouth	partof	racket	0.78541756
point	partof	eye	0.602002
heel	partof	body	0.8927088
long_island	partof	mid_atlantic_states	0.602002
mouth	partof	people	0.602002
mouth	partof	watch	0.78541756
northern_europe	partof	earth	0.602002
euphrates	partof	middle_east	0.78541756
windowsill	partof	window	0.78541756
radiator	partof	train	0.602002
radiator	partof	motor_vehicle	0.78541756
ankle	partof	cot	0.78541756
small	partof	torso	0.78541756
index_finger	partof	timepiece	0.602002
toe	partof	homo	0.602002
vatican_city	partof	rome	0.78541756
public_transport	partof	infrastructure	0.78541756
toe	partof	yard	0.602002
spectacles	partof	comic_strip	0.78541756
vietnam	partof	southeast_asia	0.78541756
thanksgiving	partof	gregorian_calendar	0.78541756
amygdala	partof	human_body	0.8927088
ankle	partof	chair	0.78541756
ear	partof	nail	0.78541756
morocco	partof	africa	0.78541756
ball	partof	arm	0.78541756
pier	partof	transportation_system	0.78541756
brain	partof	match	0.602002
liverpool	partof	great_britain	0.602002
collar	partof	body	0.78541756
aruba	partof	lesser_antilles	0.78541756
toe	partof	leg	0.602002
staten_island	partof	united_states	0.78541756
ear	partof	body	0.78541756
oxfordshire	partof	great_britain	0.4185865
staten_island	partof	brooklyn	0.05175543
bavaria	partof	europe	0.602002
wale	partof	body	0.602002
facial	partof	racket	0.78541756
tibia	partof	body	0.78541756
brain	partof	animal	0.8927088
engine_block	partof	motor_vehicle	0.78541756
facial	partof	me	0.602002
knee	partof	table	0.8927088
throat	partof	homo	0.602002
pyongyang	partof	asia	0.602002
facial	partof	watch	0.78541756
san_diego	partof	united_states	0.4185865
romania	partof	earth	0.602002
night	partof	month	0.78541756
birmingham	partof	deep_south	0.78541756
trunk	partof	forest	0.602002
cheddar	partof	europe	0.78541756
liverpool	partof	united_kingdom	0.78541756
melbourne	partof	zambia	0.78541756
alexandria	partof	united_states	0.602002
finger	partof	body	0.8927088
throat	partof	clothing	0.602002
centner	partof	long_ton	0.78541756
slough	partof	europe	0.4185865
oxfordshire	partof	united_kingdom	0.602002
birmingham	partof	gulf_states	0.78541756
victoria	partof	united_states	0.602002
southampton	partof	europe	0.4185865
genesis	partof	bible	0.4185865
tibia	partof	cot	0.78541756
space	partof	percept	0.78541756
split	partof	balkan_peninsula	0.78541756
heel	partof	mile	0.602002
pier	partof	spectacles	0.78541756
bohemian	partof	europe	0.78541756
tibia	partof	chair	0.78541756
rotor	partof	electric_fan	0.78541756
peterborough	partof	england	0.4185865
vernal_equinox	partof	q1	0.602002
second	partof	hour	0.78541756
leg	partof	buffy_vampire_slayer	0.4185865
barb	partof	arrow	0.78541756
kurdistan	partof	asia_minor	0.78541756
mouth	partof	peal	0.4185865
ears	partof	pin	0.78541756
bilge	partof	body	0.602002
ankle	partof	tripod	0.78541756
hour	partof	week	0.4185865
bowling_green	partof	united_states	0.602002
continent	partof	earth	0.602002
lap	partof	buffy_vampire_slayer	0.23517096
gunlock	partof	arsenal	0.602002
tibia	partof	tripod	0.78541756
muffler	partof	elevator	0.602002
melbourne	partof	texas	0.78541756
accelerator	partof	elevator	0.78541756
eugene	partof	united_states	0.602002
ears	partof	people	0.78541756
bar	partof	building	0.78541756
jackson	partof	kentucky	0.78541756
brooklyn	partof	united_states	0.78541756
head	partof	homo	0.602002
brooklyn	partof	brooklyn	0.05175543
hejaz	partof	asia	0.78541756
persian_gulf	partof	indian_ocean	0.78541756
ball	partof	clock	0.602002
caste	partof	united_states	0.78541756
head	partof	house	0.78541756
brain	partof	homo	0.8927088
bronx	partof	mid_atlantic_states	0.78541756
head	partof	rifle	0.78541756
forearm	partof	homo	0.78541756
chin	partof	nail	0.602002
pane	partof	building	0.70929325
ear	partof	match	0.602002
arcadia	partof	europe	0.78541756
rotor	partof	self_starter	0.78541756
mother's_day	partof	gregorian_calendar	0.78541756
pyrenees	partof	europe	0.78541756
libra	partof	celestial_sphere	0.78541756
tire	partof	train	0.70929325
vienna	partof	europe	0.78541756
danube	partof	europe	0.78541756
centre	partof	europe	0.78541756
trace	partof	parachute	0.78541756
chin	partof	body	0.602002
thorax	partof	body	0.78541756
ear	partof	animal	0.8927088
eaves	partof	truck	0.78541756
capri	partof	italy	0.78541756
mother's_day	partof	q2	0.602002
fan	partof	motor_vehicle	0.78541756
pane	partof	bus	0.602002
capitol	partof	united_states	0.78541756
republican	partof	midwest	0.78541756
brain	partof	bolt	0.78541756
columbus	partof	south	0.78541756
kurdistan	partof	balkan_peninsula	0.78541756
garden	partof	assets	0.6936698
bahrain	partof	arabian_sea	0.78541756
stump	partof	forest	0.602002
finger	partof	arm	0.78541756
kyushu	partof	pacific	0.78541756
stump	partof	bow	0.78541756
newport	partof	united_states	0.602002
ruth	partof	bible	0.602002
nottingham	partof	united_kingdom	0.4185865
ball	partof	footwear	0.78541756
torso	partof	narration	0.78541756
brain	partof	buffy_vampire_slayer	0.5258777
ear	partof	human_body	0.602002
caribbean_netherlands	partof	netherlands_antilles	0.4185865
valencia	partof	iberian_peninsula	0.78541756
brain	partof	pin	0.78541756
crown	partof	orchard	0.602002
ball	partof	foot	0.602002
pisces	partof	celestial_sphere	0.78541756
habakkuk	partof	bible	0.602002
olympia	partof	district_of_columbia	0.78541756
florence	partof	united_states	0.602002
head	partof	nature	0.70929325
west_sussex	partof	united_kingdom	0.78541756
germany	partof	earth	0.602002
jerusalem	partof	middle_east	0.4185865
galicia	partof	iberian_peninsula	0.78541756
atlanta	partof	south	0.23517096
sole	partof	homo	0.602002
sauce	partof	meal	0.78541756
bridge	partof	infrastructure	0.78541756
handle	partof	electric_motor	0.602002
paris	partof	gulf_states	0.78541756
face	partof	golf_club	0.78541756
candlemas	partof	q1	0.602002
brain	partof	people	0.78541756
forearm	partof	armchair	0.78541756
head	partof	finger	0.602002
shower	partof	assets	0.4185865
quarter	partof	long_ton	0.78541756
bonaire	partof	lesser_antilles	0.78541756
neck	partof	buffy_vampire_slayer	0.4185865
sole	partof	yard	0.602002
el	partof	body	0.602002
las_vegas	partof	southwest	0.4185865
cell	partof	buffy_vampire_slayer	0.23517096
sierra_nevada	partof	iberian_peninsula	0.78541756
medina	partof	arabian_peninsula	0.78541756
brush	partof	electric_toothbrush	0.602002
soho	partof	new_york_city	0.4185865
pittsburgh	partof	mid_atlantic_states	0.4185865
netherlands_antilles	partof	antilles	0.78541756
shelf	partof	locker_room	0.78541756
centavo	partof	bolivia	0.78541756
rhine	partof	europe	0.78541756
march	partof	year	0.4185865
knee	partof	tripod	0.78541756
key	partof	gun	0.78541756
leicestershire	partof	great_britain	0.602002
moscow	partof	europe	0.602002
skull	partof	match	0.602002
forearm	partof	chair	0.602002
melbourne	partof	seychelles	0.78541756
sole	partof	clothing	0.6936698
hip	partof	narration	0.602002
sole	partof	leg	0.602002
el	partof	person	0.4185865
chest	partof	nature	0.78541756
shower	partof	street	0.4185865
eye	partof	clock	0.78541756
calendar_day	partof	calendar_month	0.78541756
eye	partof	homo	0.78541756
chest	partof	humanity	0.602002
sky	partof	universe	0.8927088
tibia	partof	pair_of_trousers	0.78541756
savannah	partof	south	0.602002
victoria	partof	country	0.602002
hame	partof	neck	0.78541756
new_brunswick	partof	united_states	0.602002
skull	partof	animal	0.8927088
limb	partof	vessel	0.78541756
limb	partof	ship	0.602002
chihuahuan_desert	partof	united_states	0.66314054
january	partof	year	0.4185865
borneo	partof	pacific	0.78541756
vascular_system	partof	buffy_vampire_slayer	0.4185865
salina	partof	midwest	0.78541756
amsterdam	partof	united_states	0.4185865
leicestershire	partof	united_kingdom	0.78541756
point	partof	conifer	0.78541756
euphrates	partof	asia_minor	0.78541756
bow	partof	vascular_system	0.78541756
french_indochina	partof	southeast_asia	0.78541756
brim	partof	body	0.602002
eye	partof	bolt	0.8927088
column	partof	head	0.78541756
bus	partof	airline	0.602002
